tagName;className;locationX;locationY;isLink;hasCurrencySIgn;hasPercantage;hasNumber;hasPriceInName;innerText[:100]
a;;319;140;True;False;False;False;False;rejestracja paragonu
a;;447;140;True;False;False;False;False;koszty dostawy
a;;546;140;True;False;False;False;False;status zamówienia
a;;661;140;True;False;False;False;False;leasing
a;;717;140;True;False;False;False;False;raty
a;;758;140;True;False;False;False;False;reklamacje
a;;835;140;True;False;False;False;False;znajdź sklep
a;;917;140;True;False;False;False;False;centrum informacji
a;;1038;140;True;False;False;False;False;poradniki
a;;1106;140;True;False;False;False;False;sprzedaż dla firm
a;;1231;140;True;False;False;False;False;kontakt
div;select3-selected-item;725;175;False;False;False;False;False;telewizory
div;helpline-phone;1056;173;False;False;False;True;False;855 855 855
div;helpline-hours;1056;197;False;False;False;True;False;jutro od 9:00!
div;helpline-info-header;982;228;False;False;False;False;False;
div;;982;250;False;False;False;False;False;
div;helpline-info-phone;982;344;False;False;False;False;False;
span;user-not-logged;1177;177;False;False;False;False;False;witaj, zaloguj się
span;user-account;1177;194;False;False;False;False;False;moje konto
a;selenium-main-category;78;234;True;False;False;False;False;tv, audio i video
a;selenium-main-category;222;234;True;False;False;False;False;agd
a;selenium-main-category;277;234;True;False;False;False;False;agd do zabudowy
a;selenium-main-category;439;234;True;False;False;False;False;agd małe
a;selenium-main-category;533;234;True;False;False;False;False;komputery
a;selenium-main-category;643;234;True;False;False;False;False;gry i konsole
a;selenium-main-category;770;234;True;False;False;False;False;foto i kamery
a;selenium-main-category;897;234;True;False;False;False;False;telefony i zegarki
span;tcenter;1189;240;False;False;False;False;False;promocje
span;;88;402;False;False;False;False;False;sklep rtv euro agd
a;;230;400;True;False;False;False;False;tv, audio i video
span;;354;400;False;False;False;False;False;telewizory
h1;;88;427;False;False;False;False;False;telewizory
div;count;209;427;False;False;False;True;False;(421)
label;;98;487;False;False;False;False;False;sortuj według
div;select3-selected-item;98;512;False;False;False;False;False;popularność
div;filter-name js-filter-name;93;585;False;False;False;False;False;cena
span;filter-price-range;175;622;False;False;False;False;True;-
a;selenium-lp-filter-price-button;275;620;True;False;False;False;True;ok
div;filter-name js-filter-name;93;686;False;False;False;False;False;raty
a;link;123;726;True;False;True;True;False;raty 50x0%
em;;187;726;False;False;False;True;False;(386)
a;link;123;754;True;False;True;True;False;raty 40x0%
em;;187;754;False;False;False;True;False;(401)
a;link;123;782;True;False;True;True;False;raty 30x0%
em;;187;782;False;False;False;True;False;(409)
a;link;123;810;True;False;True;True;False;raty 20x0%
em;;187;810;False;False;False;True;False;(411)
a;link;123;838;True;False;True;True;False;raty 10x0%
em;;187;838;False;False;False;True;False;(420)
a;link;123;866;True;False;False;False;False;dobre raty
em;;185;866;False;False;False;True;False;(11)
div;filter-name js-filter-name;93;925;False;False;False;False;False;marka
a;link;123;964;True;False;False;False;False;samsung
em;;172;964;False;False;False;True;False;(72)
a;link;123;992;True;False;False;False;False;lg
em;;140;992;False;False;False;True;False;(74)
a;link;123;1020;True;False;False;False;False;sony
em;;151;1020;False;False;False;True;False;(64)
a;link;123;1048;True;False;False;False;False;philips
em;;160;1048;False;False;False;True;False;(59)
a;link;123;1076;True;False;False;False;False;panasonic
em;;179;1076;False;False;False;True;False;(29)
a;link;123;1104;True;False;False;False;False;sharp
em;;156;1104;False;False;False;True;False;(23)
span;;124;1128;False;False;False;False;False;pokaż wszystkie
div;filter-name js-filter-name;93;1184;False;False;False;False;False;ocena klientów
em;;210;1224;False;False;False;True;False;(315)
em;;210;1252;False;False;False;True;False;(24)
em;;210;1280;False;False;False;True;False;(7)
em;;210;1308;False;False;False;True;False;(3)
span;;124;1331;False;False;False;False;False;pokaż wszystkie
div;filter-name js-filter-name;93;1387;False;False;False;False;False;dostępność
a;link;123;1426;True;False;False;False;False;dostępne natychmiast
em;;240;1426;False;False;False;True;False;(176)
a;link;123;1454;True;False;False;False;False;dostępne w sklepach
em;;233;1454;False;False;False;True;False;(191)
div;filter-name js-filter-name;93;2252;False;False;False;False;False;komunikacja dodatkowa
div;filter-name js-filter-name;93;2662;False;False;False;False;False;kolor
div;filter-name js-filter-name;93;2954;False;False;False;False;False;status
a;link;123;2994;True;False;False;False;False;nowości
em;;169;2994;False;False;False;True;False;(26)
a;link;123;3022;True;False;False;False;False;promocje
em;;176;3022;False;False;False;True;False;(23)
div;filter-name js-filter-name;93;3081;False;False;False;False;False;outlet
a;link;123;3120;True;False;False;False;False;stan doskonały
em;;204;3120;False;False;False;True;False;(90)
a;link;123;3148;True;False;False;False;False;stan dobry
em;;181;3148;False;False;False;True;False;(94)
div;filter-name js-filter-name;93;3208;False;False;False;False;False;promocja
a;link;123;3248;True;False;False;False;False;wybrane telewizory taniej z kodem rabatowym w koszyku!
em;;245;3266;False;False;False;True;False;(9)
a;link;123;3292;True;False;True;True;False;soundbary 30% taniej w zestawie z lg tv!
em;;123;3310;False;False;False;True;False;(74)
a;link;123;3336;True;True;False;True;False;soundbar za 1 zł w zestawie z tv samsung ue58ru7102k!
em;;212;3354;False;False;False;True;False;(1)
a;link;123;3380;True;False;False;True;False;konsola xbox one s w zestawie z tv philips 55oled803!
em;;196;3398;False;False;False;True;False;(1)
a;link;123;3424;True;False;True;True;False;soundbary 20% taniej w zestawie z tv sony!
em;;123;3442;False;False;False;True;False;(8)
a;link;123;3468;True;False;False;True;False;hbo go na 3 miesiące w prezencie przy zakupie samsung tv!
em;;236;3486;False;False;False;True;False;(15)
a;link;123;3512;True;False;False;False;False;odbierz smartfon przy zakupie lg oled tv!
em;;178;3530;False;False;False;True;False;(3)
a;js-filter-notify;103;3577;True;False;False;False;False;brakuje ci opcji przeglądania? zgłoś!
div;filtr_title;394;552;False;False;False;False;False;oled
div;filtr_opis;394;567;False;False;False;False;False;cienki smukły ekran, najwyższy kontrast, doskonała czerń
div;filtr_title;568;552;False;False;False;False;False;qled
div;filtr_opis;568;567;False;False;False;False;False;miliard wyświetlanych kolorów, dynamiczny obraz w najwyższej jakości
div;filtr_title;742;552;False;False;False;False;False;smart tv
div;filtr_opis;742;567;False;False;False;False;False;połączenie z internetem, aplikacje internetowe (np. netflix, youtube)
div;filtr_title;916;552;False;False;False;False;False;dla gracza
div;filtr_opis;916;567;False;False;False;False;False;wysoka dynamika obrazu, idealny do podłączenia konsoli
div;filtr_title;1090;552;False;False;False;False;False;do oglądania sportu
div;filtr_opis;1090;567;False;False;False;False;False;widoczne każde detale, niezwykle płynny obraz
a;js-save-keyword selenium-lp-product-link;409;664;True;False;False;True;False;samsung ue65ru8002u
em;;498;695;False;False;False;True;False;(3 opinie)
a;;560;697;True;False;False;False;False;telewizor led
a;product-brand;635;697;True;False;False;False;False;samsung
span;product-status promocja;393;727;False;False;False;False;False;promocja
a;energy-card js-energy-card;786;727;True;False;False;False;False;karta produktu
a;js-dictionary;679;830;True;False;False;False;False;ekran
span;attribute-value;715;830;False;False;False;True;False;65 cali, 4k uhd, 3840 x 2160
a;js-dictionary;679;850;True;False;False;False;False;smart tv
span;attribute-value;732;850;False;False;False;False;False;tak
a;js-dictionary;679;870;True;False;False;False;False;częstotliwość odświeżania ekranu
span;attribute-value;863;870;False;False;False;True;False;100 hz
span;attribute-name;679;890;False;False;False;False;False;funkcje
a;fancydict;726;890;True;False;False;False;False;hdr
a;fancydict;757;890;True;False;False;False;False;smart
a;fancydict;794;890;True;False;False;False;False;wi-fi
a;fancydict;829;890;True;False;False;False;False;dlna
a;fancydict;867;890;True;False;False;False;False;usb - multimedia
a;fancydict;679;905;True;False;False;False;False;bluetooth
a;fancydict;739;905;True;False;False;False;False;obsługa głosowa
a;fancydict;832;905;True;False;False;True;False;hdmi x4
a;fancydict;885;905;True;False;False;True;False;usb x2
a;depositories-button js-depositories;627;988;True;False;False;False;False;obejrzyj w sklepie
a;call-button js-call;772;987;True;False;False;False;False;zadzwoń i zamów
div;price-normal selenium-price-normal;1032;656;False;True;False;True;True;4 599 zł
div;price-old;1099;714;False;True;False;True;True;4 899 zł
div;price-promotion-date;1032;731;False;False;False;True;True;cena obowiązuje: 16.08.2019 - 29.08.2019
span;price-instalments-label;1070;767;False;False;False;False;True;raty:
a;price-instalments selenium-price-instalments js-scroll-by-hash;1123;767;True;True;True;True;True;91,98 zł x 50 rat 0%
a;;1032;872;True;False;False;False;False;darmowy transport
a;shop-delivery-action js-shop-delivery;1032;897;True;False;False;False;False;do odbioru: już pojutrze!
span;;1054;923;False;False;False;False;False;do domu:
button;add-to-cart add-to-cart-big btn-type-add_to_cart js-add-to-cart selenium-add_to_cart-button;1032;950;False;False;False;False;False;do koszyka
a;js-save-keyword selenium-lp-product-link;409;1045;True;False;False;True;False;philips 55pus7334/12
em;;498;1076;False;False;False;True;False;(6 opinii)
a;;557;1078;True;False;False;False;False;telewizor led
a;product-brand;632;1078;True;False;False;False;False;philips
span;product-status nowosc;393;1108;False;False;False;False;False;nowość
a;energy-card js-energy-card;786;1108;True;False;False;False;False;karta produktu
a;js-dictionary;679;1211;True;False;False;False;False;ekran
span;attribute-value;715;1211;False;False;False;True;False;55 cali, 4k uhd, 3840 x 2160
a;js-dictionary;679;1231;True;False;False;False;False;smart tv
span;attribute-value;732;1231;False;False;False;False;False;tak
a;js-dictionary;679;1251;True;False;False;False;False;częstotliwość odświeżania ekranu
span;attribute-value;863;1251;False;False;False;True;False;50 hz
span;attribute-name;679;1271;False;False;False;False;False;funkcje
a;fancydict;726;1271;True;False;False;False;False;hdr
a;fancydict;757;1271;True;False;False;False;False;android tv
a;fancydict;824;1271;True;False;False;False;False;smart
a;fancydict;861;1271;True;False;False;False;False;wi-fi
a;fancydict;896;1271;True;False;False;False;False;usb - multimedia
a;fancydict;679;1286;True;False;False;False;False;usb - nagrywanie
a;fancydict;776;1286;True;False;False;False;False;bluetooth
a;fancydict;836;1286;True;False;False;False;False;obsługa głosowa
a;fancydict;929;1286;True;False;False;False;False;ambilight
a;fancydict;679;1301;True;False;False;True;False;hdmi x4
a;fancydict;732;1301;True;False;False;True;False;usb x2
div;name;695;1343;False;False;False;False;False;ekran:
div;value;740;1343;False;False;False;True;False;55 cali
a;variant-itemjs-variant-item variant-one;685;1377;True;False;False;False;False;
a;variant-itemjs-variant-item variant-one;685;1414;True;False;False;False;False;
a;variant-itemjs-variant-item active-item variant-one;685;1451;True;False;False;False;False;
a;depositories-button js-depositories;627;1512;True;False;False;False;False;obejrzyj w sklepie
a;call-button js-call;772;1511;True;False;False;False;False;zadzwoń i zamów
div;price-normal selenium-price-normal;1032;1150;False;True;False;True;True;3 199 zł
div;price-old;1099;1205;False;True;False;True;True;3 399 zł
strong;;1164;1225;False;False;False;True;False;tydziencud340
span;price-instalments-label;1070;1272;False;False;False;False;True;raty:
a;price-instalments selenium-price-instalments js-scroll-by-hash;1123;1272;True;True;True;True;True;67,98 zł x 50 rat 0%
a;;1032;1377;True;False;False;False;False;wejdź do sklepu philips!
a;;1032;1397;True;False;False;False;False;darmowy transport
a;shop-delivery-action js-shop-delivery;1032;1422;True;False;False;False;False;do odbioru: już pojutrze!
span;;1054;1448;False;False;False;False;False;do domu:
button;add-to-cart add-to-cart-big btn-type-add_to_cart js-add-to-cart selenium-add_to_cart-button;1032;1475;False;False;False;False;False;do koszyka
a;js-save-keyword selenium-lp-product-link;409;1569;True;False;False;True;False;samsung qled qe65q67rat
em;;498;1600;False;False;False;True;False;(110 opinii)
a;;571;1602;True;False;False;False;False;telewizor qled
a;product-brand;656;1602;True;False;False;False;False;samsung
a;energy-card js-energy-card;786;1632;True;False;False;False;False;karta produktu
a;js-dictionary;679;1735;True;False;False;False;False;ekran
span;attribute-value;715;1735;False;False;False;True;False;65 cali, 4k uhd, 3840 x 2160
a;js-dictionary;679;1755;True;False;False;False;False;smart tv
span;attribute-value;732;1755;False;False;False;False;False;tak
span;attribute-name;679;1775;False;False;False;False;False;funkcje
a;fancydict;726;1775;True;False;False;False;False;hdr
a;fancydict;757;1775;True;False;False;False;False;smart
a;fancydict;794;1775;True;False;False;False;False;wi-fi
a;fancydict;829;1775;True;False;False;False;False;dlna
a;fancydict;867;1775;True;False;False;False;False;usb - multimedia
a;fancydict;679;1775;True;False;False;False;False;usb - nagrywanie
a;fancydict;745;1790;True;False;False;False;False;bluetooth
a;fancydict;805;1790;True;False;False;False;False;obsługa głosowa
a;fancydict;898;1790;True;False;False;True;False;hdmi x4
a;fancydict;951;1790;True;False;False;True;False;usb x2
div;name;695;1832;False;False;False;False;False;ekran:
div;value;740;1832;False;False;False;True;False;65 cali
a;variant-itemjs-variant-item variant-one;685;1866;True;False;False;False;False;
a;variant-itemjs-variant-item variant-one;685;1903;True;False;False;False;False;
a;variant-itemjs-variant-item active-item variant-one;685;1940;True;False;False;False;False;
a;depositories-button js-depositories;627;1869;True;False;False;False;False;obejrzyj w sklepie
a;call-button js-call;772;1868;True;False;False;False;False;zadzwoń i zamów
div;price-normal selenium-price-normal;1032;1561;False;True;False;True;True;5 299 zł
span;price-instalments-label;1062;1631;False;False;False;False;True;raty:
a;price-instalments selenium-price-instalments js-scroll-by-hash;1115;1631;True;True;True;True;True;105,98 zł x 50 rat 0%
a;;1032;1736;True;False;False;False;False;darmowy transport
a;shop-delivery-action js-shop-delivery;1032;1761;True;False;False;False;False;do odbioru: już pojutrze!
span;;1054;1787;False;False;False;False;False;do domu:
button;add-to-cart add-to-cart-big btn-type-add_to_cart js-add-to-cart selenium-add_to_cart-button;1032;1815;False;False;False;False;False;do koszyka
a;js-save-keyword selenium-lp-product-link;409;1926;True;False;False;True;False;samsung ue40nu7112k
em;;498;1957;False;False;False;True;False;(31 opinii)
a;;564;1959;True;False;False;False;False;telewizor led
a;product-brand;639;1959;True;False;False;False;False;samsung
a;energy-card js-energy-card;786;1989;True;False;False;False;False;karta produktu
a;js-dictionary;679;2092;True;False;False;False;False;ekran
span;attribute-value;715;2092;False;False;False;True;False;40 cali, 4k uhd, 3840 x 2160
a;js-dictionary;679;2112;True;False;False;False;False;smart tv
span;attribute-value;732;2112;False;False;False;False;False;tak
a;js-dictionary;679;2132;True;False;False;False;False;częstotliwość odświeżania ekranu
span;attribute-value;863;2132;False;False;False;True;False;50 hz
span;attribute-name;679;2152;False;False;False;False;False;funkcje
a;fancydict;726;2152;True;False;False;False;False;hdr
a;fancydict;757;2152;True;False;False;False;False;smart
a;fancydict;794;2152;True;False;False;False;False;wi-fi
a;fancydict;829;2152;True;False;False;False;False;dlna
a;fancydict;867;2152;True;False;False;False;False;usb - multimedia
a;fancydict;679;2152;True;False;False;True;False;hdmi x3
a;fancydict;697;2167;True;False;False;True;False;usb x2
a;depositories-button js-depositories;627;2246;True;False;False;False;False;obejrzyj w sklepie
a;call-button js-call;772;2244;True;False;False;False;False;zadzwoń i zamów
span;tab-price;1165;1929;False;True;False;True;True;- 1 425 zł
div;price-normal selenium-price-normal;1032;1955;False;True;False;True;True;1 499 zł
span;price-instalments-label;1070;2025;False;False;False;False;True;raty:
a;price-instalments selenium-price-instalments js-scroll-by-hash;1123;2025;True;True;True;True;True;29,98 zł x 50 rat 0%
a;;1032;2130;True;False;False;False;False;darmowy transport
a;shop-delivery-action js-shop-delivery;1032;2155;True;False;False;False;False;do odbioru: już pojutrze!
span;;1054;2181;False;False;False;False;False;do domu:
button;add-to-cart add-to-cart-big btn-type-add_to_cart js-add-to-cart selenium-add_to_cart-button;1032;2208;False;False;False;False;False;do koszyka
a;js-save-keyword selenium-lp-product-link;409;2302;True;False;False;True;False;samsung qled qe55q67rat
em;;498;2332;False;False;False;True;False;(105 opinii)
a;;571;2334;True;False;False;False;False;telewizor qled
a;product-brand;656;2334;True;False;False;False;False;samsung
a;energy-card js-energy-card;786;2364;True;False;False;False;False;karta produktu
a;js-dictionary;679;2468;True;False;False;False;False;ekran
span;attribute-value;715;2468;False;False;False;True;False;55 cali, 4k uhd, 3840 x 2160
a;js-dictionary;679;2488;True;False;False;False;False;smart tv
span;attribute-value;732;2488;False;False;False;False;False;tak
span;attribute-name;679;2508;False;False;False;False;False;funkcje
a;fancydict;726;2508;True;False;False;False;False;hdr
a;fancydict;757;2508;True;False;False;False;False;smart
a;fancydict;794;2508;True;False;False;False;False;wi-fi
a;fancydict;829;2508;True;False;False;False;False;dlna
a;fancydict;867;2508;True;False;False;False;False;usb - multimedia
a;fancydict;679;2508;True;False;False;False;False;usb - nagrywanie
a;fancydict;745;2522;True;False;False;False;False;bluetooth
a;fancydict;805;2522;True;False;False;False;False;obsługa głosowa
a;fancydict;898;2522;True;False;False;True;False;hdmi x4
a;fancydict;951;2522;True;False;False;True;False;usb x2
div;name;695;2564;False;False;False;False;False;ekran:
div;value;740;2564;False;False;False;True;False;55 cali
a;variant-itemjs-variant-item variant-one;685;2598;True;False;False;False;False;
a;variant-itemjs-variant-item active-item variant-one;685;2636;True;False;False;False;False;
a;variant-itemjs-variant-item variant-one;685;2672;True;False;False;False;False;
a;depositories-button js-depositories;627;2602;True;False;False;False;False;obejrzyj w sklepie
a;call-button js-call;772;2600;True;False;False;False;False;zadzwoń i zamów
div;price-normal selenium-price-normal;1033;2292;False;True;False;True;True;3 999 zł
span;price-instalments-label;1072;2362;False;False;False;False;True;raty:
a;price-instalments selenium-price-instalments js-scroll-by-hash;1125;2362;True;True;True;True;True;79,98 zł x 50 rat 0%
a;;1033;2468;True;False;False;False;False;darmowy transport
a;shop-delivery-action js-shop-delivery;1033;2492;True;False;False;False;False;do odbioru: już pojutrze!
span;;1055;2518;False;False;False;False;False;do domu:
button;add-to-cart add-to-cart-big btn-type-add_to_cart js-add-to-cart selenium-add_to_cart-button;1033;2546;False;False;False;False;False;do koszyka
a;js-save-keyword selenium-lp-product-link;409;2656;True;False;False;True;False;lin 32d1700
em;;498;2688;False;False;False;True;False;(223 opinie)
a;;574;2690;True;False;False;False;False;telewizor led
a;product-brand;649;2690;True;False;False;False;False;lin
a;energy-card js-energy-card;786;2720;True;False;False;False;False;karta produktu
a;js-dictionary;679;2764;True;False;False;False;False;ekran
span;attribute-value;715;2764;False;False;False;True;False;32 cale, hd ready, 1366 x 768
a;js-dictionary;679;2784;True;False;False;False;False;smart tv
span;attribute-value;732;2784;False;False;False;False;False;tak
a;js-dictionary;679;2804;True;False;False;False;False;częstotliwość odświeżania ekranu
span;attribute-value;863;2804;False;False;False;True;False;50 hz
span;attribute-name;679;2824;False;False;False;False;False;funkcje
a;fancydict;726;2824;True;False;False;False;False;smart
a;fancydict;763;2824;True;False;False;False;False;wi-fi
a;fancydict;798;2824;True;False;False;False;False;dlna
a;fancydict;836;2824;True;False;False;False;False;usb - multimedia
a;fancydict;932;2824;True;False;False;True;False;hdmi x2
a;fancydict;679;2840;True;False;False;True;False;usb x2
a;depositories-button js-depositories;627;2954;True;False;False;False;False;obejrzyj w sklepie
a;call-button js-call;772;2954;True;False;False;False;False;zadzwoń i zamów
div;price-normal selenium-price-normal;1033;2648;False;True;False;True;True;649 zł
span;price-instalments-label;1072;2718;False;False;False;False;True;raty:
a;price-instalments selenium-price-instalments js-scroll-by-hash;1125;2718;True;True;True;True;True;12,98 zł x 50 rat 0%
a;;1033;2822;True;False;False;False;False;darmowy transport
a;shop-delivery-action js-shop-delivery;1033;2848;True;False;False;True;False;do odbioru: 19 sierpnia!
span;;1055;2874;False;False;False;False;False;do domu:
button;add-to-cart add-to-cart-big btn-type-add_to_cart js-add-to-cart selenium-add_to_cart-button;1033;2901;False;False;False;False;False;do koszyka
a;js-save-keyword selenium-lp-product-link;409;3010;True;False;False;True;False;lg oled77w9
a;;510;3042;True;False;False;False;False;telewizor oled
a;product-brand;595;3042;True;False;False;False;False;lg
a;energy-card js-energy-card;786;3072;True;False;False;False;False;karta produktu
a;js-dictionary;679;3176;True;False;False;False;False;ekran
span;attribute-value;715;3176;False;False;False;True;False;77 cali, 4k uhd, 3840 x 2160
a;js-dictionary;679;3196;True;False;False;False;False;smart tv
span;attribute-value;732;3196;False;False;False;False;False;tak
a;js-dictionary;679;3216;True;False;False;False;False;częstotliwość odświeżania ekranu
span;attribute-value;863;3216;False;False;False;True;False;100 hz
span;attribute-name;679;3236;False;False;False;False;False;funkcje
a;fancydict;726;3236;True;False;False;False;False;hdr
a;fancydict;757;3236;True;False;False;False;False;smart
a;fancydict;794;3236;True;False;False;False;False;wi-fi
a;fancydict;829;3236;True;False;False;False;False;usb - multimedia
a;fancydict;679;3236;True;False;False;False;False;usb - nagrywanie
a;fancydict;745;3250;True;False;False;False;False;timeshift
a;fancydict;801;3250;True;False;False;False;False;bluetooth
a;fancydict;861;3250;True;False;False;False;False;obsługa głosowa
a;fancydict;679;3250;True;False;False;True;False;hdmi x4
a;fancydict;697;3266;True;False;False;True;False;usb x3
a;depositories-button js-depositories;627;3308;True;False;False;False;False;obejrzyj w sklepie
a;call-button js-call;772;3306;True;False;False;False;False;zadzwoń i zamów
div;price-normal selenium-price-normal;1033;3000;False;True;False;True;True;54 999 zł
a;;1033;3138;True;False;False;False;False;darmowy transport
a;shop-delivery-action js-shop-delivery;1033;3162;True;False;False;True;False;do odbioru: 19 sierpnia!
span;;1055;3188;False;False;False;False;False;do domu:
button;add-to-cart add-to-cart-big btn-type-add_to_cart js-add-to-cart selenium-add_to_cart-button;1033;3216;False;False;False;False;False;do koszyka
a;js-save-keyword selenium-lp-product-link;409;3362;True;False;False;True;False;samsung ue50ru7472u
em;;498;3394;False;False;False;True;False;(42 opinie)
a;;567;3396;True;False;False;False;False;telewizor led
a;product-brand;642;3396;True;False;False;False;False;samsung
a;energy-card js-energy-card;786;3426;True;False;False;False;False;karta produktu
a;js-dictionary;679;3528;True;False;False;False;False;ekran
span;attribute-value;715;3528;False;False;False;True;False;50 cali, 4k uhd, 3840 x 2160
a;js-dictionary;679;3548;True;False;False;False;False;smart tv
span;attribute-value;732;3548;False;False;False;False;False;tak
a;js-dictionary;679;3568;True;False;False;False;False;częstotliwość odświeżania ekranu
span;attribute-value;863;3568;False;False;False;True;False;50 hz
span;attribute-name;679;3588;False;False;False;False;False;funkcje
a;fancydict;726;3588;True;False;False;False;False;hdr
a;fancydict;757;3588;True;False;False;False;False;smart
a;fancydict;794;3588;True;False;False;False;False;wi-fi
a;fancydict;829;3588;True;False;False;False;False;dlna
a;fancydict;867;3588;True;False;False;False;False;usb - multimedia
a;fancydict;679;3604;True;False;False;False;False;bluetooth
a;fancydict;739;3604;True;False;False;False;False;obsługa głosowa
a;fancydict;832;3604;True;False;False;True;False;hdmi x3
a;fancydict;885;3604;True;False;False;True;False;usb x2
div;name;695;3646;False;False;False;False;False;ekran:
div;value;740;3646;False;False;False;True;False;50 cali
a;variant-itemjs-variant-item variant-one;685;3680;True;False;False;False;False;
a;variant-itemjs-variant-item active-item variant-one;685;3716;True;False;False;False;False;
a;variant-itemjs-variant-item variant-one;685;3754;True;False;False;False;False;
a;variant-itemjs-variant-item variant-one;685;3790;True;False;False;False;False;
a;depositories-button js-depositories;627;3682;True;False;False;False;False;obejrzyj w sklepie
a;call-button js-call;772;3682;True;False;False;False;False;zadzwoń i zamów
div;price-normal selenium-price-normal;1033;3354;False;True;False;True;True;2 599 zł
span;price-instalments-label;1072;3424;False;False;False;False;True;raty:
a;price-instalments selenium-price-instalments js-scroll-by-hash;1125;3424;True;True;True;True;True;51,98 zł x 50 rat 0%
a;;1033;3528;True;False;False;False;False;darmowy transport
a;shop-delivery-action js-shop-delivery;1033;3554;True;False;False;False;False;do odbioru: już pojutrze!
span;;1055;3580;False;False;False;False;False;do domu:
button;add-to-cart add-to-cart-big btn-type-add_to_cart js-add-to-cart selenium-add_to_cart-button;1033;3607;False;False;False;False;False;do koszyka
a;js-save-keyword selenium-lp-product-link;409;3738;True;False;False;True;False;lin 32lhd1510
em;;498;3768;False;False;False;True;False;(340 opinii)
a;;571;3770;True;False;False;False;False;telewizor led
a;product-brand;646;3770;True;False;False;False;False;lin
a;energy-card js-energy-card;786;3800;True;False;False;False;False;karta produktu
a;js-dictionary;679;3846;True;False;False;False;False;ekran
span;attribute-value;715;3846;False;False;False;True;False;32 cale, hd ready, 1366 x 768
a;js-dictionary;679;3866;True;False;False;False;False;częstotliwość odświeżania ekranu
span;attribute-value;863;3866;False;False;False;True;False;50 hz
span;attribute-name;679;3886;False;False;False;False;False;funkcje
a;fancydict;726;3886;True;False;False;False;False;usb - multimedia
a;fancydict;822;3886;True;False;False;True;False;hdmi x2
a;fancydict;875;3886;True;False;False;True;False;usb x2
a;depositories-button js-depositories;627;4036;True;False;False;False;False;obejrzyj w sklepie
a;call-button js-call;772;4034;True;False;False;False;False;zadzwoń i zamów
div;price-normal selenium-price-normal;1033;3728;False;True;False;True;True;499 zł
span;price-instalments-label;1080;3798;False;False;False;False;True;raty:
a;price-instalments selenium-price-instalments js-scroll-by-hash;1133;3798;True;True;True;True;True;9,98 zł x 50 rat 0%
a;;1033;3904;True;False;False;False;False;darmowy transport
a;shop-delivery-action js-shop-delivery;1033;3928;True;False;False;True;False;do odbioru: 19 sierpnia!
span;;1055;3954;False;False;False;False;False;do domu:
